time,Bm X,Bm Y
1642489200022.0,-0.598196,-0.31594
1642489200022.4,-0.220388,0.31594
1642489200022.8,0.283356,0.0
1642489200023.2,-0.062968,-0.31594
1642489200023.6,-0.503744,0.094782
1642489200024.0,0.062968,0.126376
1642489200024.4,-0.409292,-0.505504
1642489200024.8,-0.535228,-0.063188
1642489200025.2,-0.220388,-0.379128
1642489200025.5999,0.188904,-0.094782
1642489200026.0,0.47226,-0.15797
1642489200026.4001,-0.094452,-0.568692
1642489200026.7998,-0.692648,0.126376
1642489200027.2,0.094452,-0.15797
1642489200027.6,0.503744,-0.189564
1642489200028.0,0.125936,-0.600286
1642489200028.4,-0.188904,-0.284346
1642489200028.8,-0.125936,0.47391
1642489200029.2002,-0.47226,0.537098
1642489200029.5999,0.598196,0.031594
1642489200030.0,0.188904,0.284346
1642489200030.4001,-0.220388,-0.31594
1642489200030.8,-0.15742,0.063188
1642489200031.2,-0.094452,-0.347534
1642489200031.6,-0.283356,0.0
1642489200032.0,0.062968,0.031594
1642489200032.4,-0.031484,0.379128
1642489200032.8,-0.566712,-0.916226
1642489200033.2,-0.818584,0.252752
1642489200033.6,-0.125936,-0.063188
1642489200034.0,0.566712,0.0
1642489200034.4,-0.031484,-0.063188
1642489200034.8,0.251872,0.221158
1642489200035.2002,0.409292,-0.410722
1642489200035.5999,0.440776,0.063188
1642489200036.0,-0.31484,0.347534
1642489200036.4001,0.47226,-0.78985
1642489200036.7998,0.692648,0.221158
1642489200037.2,0.346324,-0.031594
1642489200037.6,0.440776,0.094782
1642489200038.0,0.062968,0.284346
1642489200038.4,-0.220388,-0.126376
1642489200038.8,-0.409292,-0.410722
1642489200039.2,-0.283356,0.15797
1642489200039.5999,0.15742,-0.189564
1642489200040.0,0.188904,0.221158
1642489200040.4001,0.661164,-0.15797
1642489200040.8,-0.188904,0.568692
1642489200041.2,0.346324,0.78985
1642489200041.6,-0.377808,-1.011008
1642489200042.0,-0.220388,-0.126376
1642489200042.4,0.503744,0.537098
1642489200042.8,0.440776,-0.15797
1642489200043.2,0.031484,0.252752
1642489200043.6,0.251872,-0.284346
1642489200044.0,0.031484,-0.884632
1642489200044.4,0.598196,-0.63188
1642489200044.8,-0.503744,-0.094782
1642489200045.2002,0.125936,0.031594
1642489200045.5999,0.31484,-0.189564
1642489200046.0,-0.15742,-0.221158
1642489200046.4001,-0.031484,-0.505504
1642489200046.7998,0.440776,0.126376
1642489200047.2,-0.31484,0.221158
1642489200047.6,-0.409292,0.505504
1642489200048.0,-0.125936,-0.031594
1642489200048.4,0.62968,-0.94782
1642489200048.8,-0.661164,0.094782
1642489200049.2,-0.094452,0.442316
1642489200049.5999,-0.566712,0.884632
1642489200050.0,-0.850068,0.063188
1642489200050.4,-0.31484,-0.505504
1642489200050.8,-0.031484,0.221158
1642489200051.2,0.188904,0.568692
1642489200051.6,0.094452,0.031594
1642489200052.0,0.125936,0.126376
1642489200052.4001,0.094452,0.031594
1642489200052.8,-0.031484,0.284346
1642489200053.2,0.125936,-1.200572
1642489200053.6,0.31484,0.189564
1642489200054.0,0.346324,0.568692
1642489200054.4,0.094452,0.47391
1642489200054.8,0.31484,-0.442316
1642489200055.2002,0.377808,0.505504
1642489200055.5999,0.188904,0.031594
1642489200056.0,-0.062968,-0.916226
1642489200056.4001,-0.31484,0.15797
1642489200056.7998,0.346324,0.505504
1642489200057.2,-0.125936,-0.442316
1642489200057.6,0.346324,0.094782
1642489200058.0,0.724132,0.031594
1642489200058.4,-0.188904,-0.663474
1642489200058.8,0.031484,-0.505504
1642489200059.2,0.377808,0.284346
1642489200059.6,0.62968,0.031594
1642489200060.0,0.818584,0.063188
1642489200060.4,0.283356,-0.284346
1642489200060.8,0.0,-0.442316
1642489200061.2,-0.377808,-0.126376
1642489200061.5999,0.31484,-0.442316
1642489200062.0,0.62968,-0.726662
1642489200062.4001,0.188904,-0.126376
1642489200062.8,-0.31484,-0.410722
1642489200063.2,-0.220388,-0.600286
1642489200063.6,0.31484,-0.505504
1642489200064.0,0.47226,-0.347534
1642489200064.4,0.566712,-0.47391
1642489200064.8,0.031484,-0.726662
1642489200065.2002,0.0,-0.410722
1642489200065.5999,-0.125936,-0.252752
1642489200066.0,0.031484,-0.347534
1642489200066.4001,0.251872,-0.189564
1642489200066.8,-0.125936,-0.221158
1642489200067.2,-0.094452,-0.252752
1642489200067.6,-1.070456,-0.094782
1642489200068.0,-0.031484,0.126376
1642489200068.4,-0.251872,-0.600286
1642489200068.8,-0.535228,0.126376
1642489200069.2,-0.755616,0.126376
1642489200069.6,-0.850068,0.410722
1642489200070.0,-0.881552,0.063188
1642489200070.4,-0.188904,0.31594
1642489200070.8,0.503744,0.094782
1642489200071.2,-0.094452,0.31594
1642489200071.5999,-0.566712,-0.15797
1642489200072.0,-0.15742,0.126376
1642489200072.4001,-0.31484,0.252752
1642489200072.7998,0.094452,0.0
1642489200073.2,0.062968,-0.221158
1642489200073.6,0.346324,-0.126376
1642489200074.0,-0.062968,0.063188
1642489200074.4,-0.440776,-0.221158
1642489200074.8,-0.409292,-0.126376
1642489200075.2002,-0.062968,-0.63188
1642489200075.5999,-0.31484,-0.252752
1642489200076.0,0.62968,-0.031594
1642489200076.4001,0.188904,0.252752
1642489200076.8,0.0,-0.347534
1642489200077.2,-0.125936,0.0
1642489200077.6,-0.188904,-0.410722
1642489200078.0,0.062968,-0.094782
1642489200078.4,-0.409292,-0.410722
1642489200078.8,0.440776,-0.47391
1642489200079.2,0.535228,0.31594
1642489200079.6,0.566712,-0.47391
1642489200080.0,0.031484,0.0
1642489200080.4,0.0,-0.094782
1642489200080.8,-0.251872,-0.442316
1642489200081.2,-0.47226,-0.410722
1642489200081.5999,-0.503744,-0.094782
1642489200082.0,0.503744,0.189564
1642489200082.4001,-0.598196,-0.600286
1642489200082.7998,0.377808,0.031594
1642489200083.2,0.440776,0.0
1642489200083.6,-0.251872,0.442316
1642489200084.0,-0.566712,-0.47391
1642489200084.4,0.251872,-0.379128
1642489200084.8,0.47226,-0.663474
1642489200085.2,0.062968,0.063188
1642489200085.5999,-0.220388,0.221158
1642489200086.0,0.0,0.252752
1642489200086.4001,-0.377808,-0.221158
1642489200086.8,-0.503744,-0.15797
1642489200087.2,-0.755616,-0.189564
1642489200087.6,0.15742,0.284346
1642489200088.0,-0.031484,-0.31594
1642489200088.4,0.283356,-0.126376
1642489200088.8,-0.283356,-0.126376
1642489200089.2,-0.220388,-0.063188
1642489200089.6,-0.503744,-0.726662
1642489200090.0,0.094452,0.379128
1642489200090.4,0.755616,-0.284346
1642489200090.8,-0.251872,0.126376
1642489200091.2002,-0.125936,-0.505504
1642489200091.5999,0.15742,-0.189564
1642489200092.0,-0.188904,-0.221158
1642489200092.4001,0.409292,-0.126376
1642489200092.7998,0.0,-0.410722
1642489200093.2,0.598196,-0.31594
1642489200093.6,0.15742,0.410722
1642489200094.0,0.0,0.126376
1642489200094.4,-0.125936,-0.126376
1642489200094.8,-0.094452,0.442316
1642489200095.2,-0.188904,0.031594
1642489200095.5999,0.188904,-0.063188
1642489200096.0,0.125936,0.063188
1642489200096.4,-0.062968,0.221158
1642489200096.8,0.15742,0.063188
1642489200097.2,-0.283356,0.094782
1642489200097.6,-0.031484,-0.063188
1642489200098.0,0.346324,-0.284346
1642489200098.4001,-0.377808,-0.063188
1642489200098.8,0.283356,0.221158
1642489200099.2,-0.188904,-0.094782
1642489200099.6,-0.220388,-0.726662
1642489200100.0,-0.094452,-0.252752
1642489200100.4,-0.62968,0.252752
1642489200100.8,-0.535228,-0.31594
1642489200101.2002,-0.377808,-0.221158
1642489200101.5999,0.440776,0.284346
1642489200102.0,-0.346324,-0.47391
1642489200102.4001,-0.346324,0.410722
1642489200102.7998,0.283356,0.063188
1642489200103.2,0.31484,-0.410722
1642489200103.6,-0.598196,-0.63188
1642489200104.0,-0.346324,-0.221158
1642489200104.4,0.094452,0.916226
1642489200104.8,-1.007488,-0.379128
1642489200105.2,0.125936,-0.663474
1642489200105.6,-0.409292,0.284346
1642489200106.0,-0.377808,0.063188
1642489200106.4,-0.220388,-0.284346
1642489200106.8,-0.47226,-0.600286
1642489200107.2,0.188904,-0.189564
1642489200107.5999,-0.220388,0.189564
1642489200108.0,-0.724132,-0.94782
1642489200108.4001,-0.094452,0.189564
1642489200108.8,-0.692648,0.126376
1642489200109.2,-0.031484,-0.126376
1642489200109.6,0.220388,-0.31594
1642489200110.0,0.188904,0.379128
1642489200110.4,0.598196,-0.031594
1642489200110.8,0.062968,0.442316
1642489200111.2002,0.377808,1.200572
1642489200111.5999,0.125936,-0.410722
1642489200112.0,-0.220388,-0.379128
1642489200112.4001,0.220388,-0.284346
1642489200112.7998,0.283356,0.31594
1642489200113.2,-0.440776,-0.347534
1642489200113.6,0.220388,-0.189564
1642489200114.0,0.094452,0.442316
1642489200114.4,0.377808,0.284346
1642489200114.8,0.346324,0.0
1642489200115.2,0.094452,-0.15797
1642489200115.6,0.47226,0.126376
1642489200116.0,0.094452,0.726662
1642489200116.4,0.15742,0.63188
1642489200116.8,0.818584,0.126376
1642489200117.2,-0.377808,-0.094782
1642489200117.5999,-0.409292,-0.126376
1642489200118.0,0.566712,-0.568692
1642489200118.4001,0.598196,0.0
1642489200118.7998,-0.503744,-0.063188
1642489200119.2,0.15742,-0.031594
1642489200119.6,-0.094452,0.063188
1642489200120.0,0.094452,-0.505504
1642489200120.4,0.31484,-0.31594
1642489200120.8,-0.440776,-0.126376
1642489200121.2002,0.31484,0.284346
1642489200121.5999,0.220388,-0.284346
1642489200122.0,0.125936,-0.31594
1642489200122.4001,-0.15742,-0.221158
1642489200122.8,-0.062968,-0.347534
1642489200123.2,-0.724132,-0.379128
1642489200123.6,-0.15742,0.252752
1642489200124.0,0.31484,0.442316
1642489200124.4,-0.409292,-0.063188
1642489200124.8,-0.346324,-0.252752
1642489200125.2,-0.62968,-0.695068
1642489200125.6,-0.220388,0.853038
1642489200126.0,-0.755616,0.284346
1642489200126.4,-0.125936,-0.252752
1642489200126.8,0.251872,0.284346
1642489200127.2,-0.062968,-0.47391
1642489200127.5999,-0.031484,-0.15797
1642489200128.0,-0.7871,0.47391
1642489200128.4001,-0.850068,-0.505504
1642489200128.7998,-0.47226,-0.695068
1642489200129.2,-0.503744,-0.63188
1642489200129.6,-0.440776,0.442316
1642489200130.0,0.0,0.0
1642489200130.4,-0.346324,0.379128
1642489200130.8,0.031484,-0.347534
1642489200131.2002,-0.818584,-0.379128
1642489200131.5999,-0.031484,0.063188
1642489200132.0,-0.283356,0.410722
1642489200132.4001,0.346324,0.094782
1642489200132.8,0.15742,0.347534
1642489200133.2,0.031484,0.221158
1642489200133.6,-0.15742,0.442316
1642489200134.0,0.220388,-0.031594
1642489200134.4,-0.15742,0.221158
1642489200134.8,-0.062968,0.189564
1642489200135.2,0.692648,0.47391
1642489200135.6,-0.125936,-0.31594
1642489200136.0,0.598196,0.31594
1642489200136.4,0.094452,0.063188
1642489200136.8,-0.409292,0.094782
1642489200137.2002,0.409292,-0.47391
1642489200137.5999,0.346324,-0.726662
1642489200138.0,-0.062968,-0.094782
1642489200138.4001,0.755616,-0.379128
1642489200138.7998,0.125936,-0.31594
1642489200139.2,0.409292,-0.252752
1642489200139.6,0.15742,-0.347534
1642489200140.0,0.031484,-0.094782
1642489200140.4,-0.377808,-0.31594
1642489200140.8,0.188904,-0.284346
1642489200141.2,0.125936,-0.78985
1642489200141.5999,-0.062968,0.15797
1642489200142.0,0.535228,-0.15797
1642489200142.4001,0.125936,0.347534
1642489200142.8,-0.47226,-0.63188
1642489200143.2,0.220388,-0.505504
1642489200143.6,-0.125936,0.189564
1642489200144.0,-0.377808,-0.379128
1642489200144.4,0.377808,-0.063188
1642489200144.8,0.598196,-0.284346
1642489200145.2,-0.188904,0.126376
1642489200145.6,-0.755616,0.47391
1642489200146.0,0.377808,0.252752
1642489200146.4,1.794588,0.410722
1642489200146.8,-0.346324,-0.505504
1642489200147.2002,-0.409292,-0.189564
1642489200147.5999,0.15742,0.505504
1642489200148.0,0.0,0.347534
1642489200148.4001,-0.566712,0.31594
1642489200148.7998,0.251872,0.221158
1642489200149.2,0.661164,0.379128
1642489200149.6,-0.251872,-0.031594
1642489200150.0,0.062968,-0.821444
1642489200150.4,0.7871,0.063188
1642489200150.8,-0.125936,0.31594
1642489200151.2,-0.31484,-0.189564
1642489200151.5999,-0.094452,0.094782
1642489200152.0,0.346324,0.410722
1642489200152.4,0.220388,0.221158
1642489200152.8,0.503744,-0.063188
1642489200153.2,0.409292,0.284346
1642489200153.6,0.0,0.126376
1642489200154.0,0.031484,-0.126376
1642489200154.4001,-0.125936,-0.031594
1642489200154.8,-0.188904,0.221158
1642489200155.2,-0.661164,0.094782
1642489200155.6,-0.47226,0.31594
1642489200156.0,0.125936,0.189564
1642489200156.4,0.283356,-0.379128
1642489200156.8,-0.062968,0.189564
1642489200157.2002,-0.440776,-0.600286
1642489200157.5999,-0.188904,0.410722
1642489200158.0,0.188904,-0.537098
1642489200158.4001,0.125936,0.126376
1642489200158.7998,0.755616,0.410722
1642489200159.2,-0.850068,-0.221158
1642489200159.6,0.0,-0.094782
1642489200160.0,-0.692648,-0.347534
1642489200160.4,0.346324,0.094782
1642489200160.8,0.692648,0.031594
1642489200161.2,0.094452,0.600286
1642489200161.6,-0.62968,-0.410722
1642489200162.0,0.440776,-0.442316
1642489200162.4,-0.535228,-0.537098
1642489200162.8,-0.031484,-0.221158
1642489200163.2,-0.251872,0.47391
1642489200163.5999,0.125936,-0.094782
1642489200164.0,0.251872,-0.221158
1642489200164.4001,-0.062968,-0.663474
1642489200164.8,-0.251872,0.252752
1642489200165.2,0.31484,-0.379128
1642489200165.6,-0.503744,0.15797
1642489200166.0,0.377808,0.0
1642489200166.4,-0.913036,-0.15797
1642489200166.8,-0.409292,0.410722
1642489200167.2002,0.15742,0.063188
1642489200167.5999,-0.692648,0.410722
1642489200168.0,-0.283356,0.189564
1642489200168.4001,0.031484,0.031594
1642489200168.8,0.251872,0.221158
1642489200169.2,0.188904,0.031594
1642489200169.6,0.535228,0.126376
1642489200170.0,-0.283356,-0.15797
1642489200170.4,0.535228,0.189564
1642489200170.8,0.409292,0.063188
1642489200171.2,0.094452,-0.537098
1642489200171.6,0.188904,0.126376
1642489200172.0,0.188904,-0.126376
1642489200172.4,0.47226,0.537098
1642489200172.8,-0.094452,0.063188
1642489200173.2,0.251872,0.189564
1642489200173.5999,-0.062968,-0.063188
1642489200174.0,0.440776,-0.221158
1642489200174.4001,0.220388,0.537098
1642489200174.7998,0.31484,0.094782
1642489200175.2,0.251872,-0.15797
1642489200175.6,-0.125936,0.031594
1642489200176.0,-0.724132,-0.063188
1642489200176.4,-0.409292,0.031594
1642489200176.8,-0.220388,-0.221158
1642489200177.2002,0.566712,0.758256
1642489200177.5999,0.346324,0.0
1642489200178.0,0.062968,0.568692
1642489200178.4001,-0.692648,-0.821444
1642489200178.8,-0.47226,0.379128
1642489200179.2,-0.283356,-0.47391
1642489200179.6,-0.47226,0.15797
1642489200180.0,0.440776,0.221158
1642489200180.4,-0.47226,-0.379128
1642489200180.8,-0.220388,-0.94782
1642489200181.2,-0.15742,-0.031594
1642489200181.6,0.031484,-0.252752
1642489200182.0,-0.7871,-0.379128
1642489200182.4,-0.535228,-0.663474
1642489200182.8,0.346324,-0.094782
1642489200183.2,-0.440776,-0.094782
1642489200183.5999,-0.346324,-0.853038
1642489200184.0,0.440776,-0.126376
1642489200184.4001,-0.377808,-0.094782
1642489200184.7998,0.62968,-0.126376
1642489200185.2,0.031484,0.094782
1642489200185.6,0.251872,0.221158
1642489200186.0,-0.377808,0.15797
1642489200186.4,0.15742,0.094782
1642489200186.8,0.0,-0.063188
1642489200187.2,0.062968,-0.031594
1642489200187.5999,-0.661164,0.15797
1642489200188.0,-0.15742,-0.284346
1642489200188.4001,0.409292,0.505504
1642489200188.8,0.47226,0.442316
1642489200189.2,-0.377808,0.537098
1642489200189.6,-0.598196,-0.284346
1642489200190.0,0.346324,-0.031594
1642489200190.4,-0.031484,-0.15797
1642489200190.8,0.188904,0.094782
1642489200191.2,0.377808,0.126376
1642489200191.6,-0.15742,-0.221158
1642489200192.0,-0.188904,0.347534
1642489200192.4,-0.062968,-0.726662
1642489200192.8,0.251872,-0.284346
1642489200193.2002,-0.913036,-0.031594
1642489200193.5999,0.692648,0.442316
1642489200194.0,0.440776,0.537098
1642489200194.4001,0.440776,-0.189564
1642489200194.7998,0.094452,-0.600286
1642489200195.2,-0.220388,0.031594
1642489200195.6,-0.47226,0.284346
1642489200196.0,0.503744,-0.379128
1642489200196.4,0.0,-0.442316
1642489200196.8,0.440776,0.347534
1642489200197.2,0.31484,-0.221158
1642489200197.5999,-0.661164,-0.221158
1642489200198.0,-0.125936,0.347534
1642489200198.4,-0.377808,-0.221158
1642489200198.8,-0.47226,-0.094782
1642489200199.2,0.220388,-0.379128
1642489200199.6,0.346324,0.031594
1642489200200.0,-0.188904,-0.600286
1642489200200.4001,0.094452,-0.47391
1642489200200.8,-0.409292,0.537098
1642489200201.2,-0.976004,-0.063188
1642489200201.6,0.188904,-0.379128
1642489200202.0,0.188904,0.284346
1642489200202.4,0.31484,0.189564
1642489200202.8,-0.346324,0.284346
1642489200203.2002,-0.094452,-0.094782
1642489200203.5999,-0.220388,-0.221158
1642489200204.0,-0.31484,0.63188
1642489200204.4001,-0.15742,0.252752
1642489200204.7998,0.283356,-0.252752
1642489200205.2,0.220388,0.63188
1642489200205.6,0.440776,0.379128
1642489200206.0,-0.125936,-0.094782
1642489200206.4,0.251872,-0.979414
1642489200206.8,0.031484,-0.284346
1642489200207.2,0.251872,-0.094782
1642489200207.6,0.377808,-0.347534
1642489200208.0,0.62968,0.31594
1642489200208.4,0.346324,0.094782
1642489200208.8,0.377808,0.442316
1642489200209.2,0.31484,-0.505504
1642489200209.5999,-0.062968,0.126376
1642489200210.0,0.566712,-0.15797
1642489200210.4001,0.0,0.252752
1642489200210.8,0.47226,-0.126376
1642489200211.2,-0.125936,-0.78985
1642489200211.6,0.692648,-0.442316
1642489200212.0,0.15742,0.094782
1642489200212.4,0.0,0.031594
1642489200212.8,-0.251872,0.189564
1642489200213.2002,-0.346324,-0.15797
1642489200213.5999,0.566712,0.347534
1642489200214.0,0.188904,-0.189564
1642489200214.4001,-0.566712,-0.252752
1642489200214.7998,-0.409292,0.442316
1642489200215.2,0.220388,0.126376
1642489200215.6,-0.220388,-0.347534
1642489200216.0,-0.283356,-0.442316
1642489200216.4,0.47226,0.0
1642489200216.8,0.15742,-0.189564
1642489200217.2,-0.62968,-0.284346
1642489200217.6,0.251872,0.031594
1642489200218.0,-0.755616,-0.31594
1642489200218.4,-0.220388,-0.126376
1642489200218.8,0.125936,-0.31594
1642489200219.2,0.47226,0.663474
1642489200219.5999,0.031484,-0.600286
1642489200220.0,-0.47226,0.126376
1642489200220.4001,-0.031484,-0.094782
1642489200220.7998,-0.566712,-0.252752
1642489200221.2,0.440776,0.031594
1642489200221.6,0.283356,-0.126376
1642489200222.0,0.346324,-0.126376
1642489200222.4,-0.125936,0.0
1642489200222.8,0.031484,0.505504
1642489200223.2002,0.0,0.379128
1642489200223.5999,-0.15742,0.15797
1642489200224.0,0.31484,-0.126376
1642489200224.4001,-0.62968,-0.063188
1642489200224.8,-0.440776,0.0
1642489200225.2,0.15742,0.442316
1642489200225.6,-0.535228,0.15797
1642489200226.0,-0.094452,0.189564
1642489200226.4,-0.440776,0.379128
1642489200226.8,-0.409292,-0.189564
1642489200227.2,0.094452,0.347534
1642489200227.6,0.15742,0.221158
1642489200228.0,0.409292,0.31594
1642489200228.4,0.283356,-0.31594
1642489200228.8,-0.220388,-0.252752
1642489200229.2,-0.094452,0.094782
1642489200229.5999,0.220388,-0.284346
1642489200230.0,0.535228,-0.252752
1642489200230.4001,0.7871,0.505504
1642489200230.7998,0.094452,-0.442316
1642489200231.2,-0.031484,0.0
1642489200231.6,-0.220388,0.0
1642489200232.0,-0.503744,0.379128
1642489200232.4,0.062968,-0.126376
1642489200232.8,0.409292,-0.78985
1642489200233.2002,0.0,0.063188
1642489200233.5999,-0.062968,-0.726662
1642489200234.0,0.283356,-0.663474
1642489200234.4001,-0.346324,-0.189564
1642489200234.8,-0.440776,-0.252752
1642489200235.2,-0.188904,-0.252752
1642489200235.6,0.377808,-0.347534
1642489200236.0,-0.125936,-0.221158
1642489200236.4,0.031484,-0.600286
1642489200236.8,-0.283356,0.031594
1642489200237.2,-0.094452,-0.31594
1642489200237.6,-0.503744,-0.063188
1642489200238.0,0.0,0.126376
1642489200238.4,0.15742,-0.189564
1642489200238.8,0.346324,0.0
1642489200239.2002,-0.283356,-0.189564
1642489200239.5999,0.188904,-0.78985
1642489200240.0,-0.913036,0.63188
1642489200240.4001,-0.598196,-0.221158
1642489200240.7998,-0.409292,0.284346
1642489200241.2,-0.15742,0.126376
1642489200241.6,-0.598196,0.758256
1642489200242.0,0.031484,0.094782
1642489200242.4,-0.031484,0.505504
1642489200242.8,0.409292,0.126376
1642489200243.2,-0.283356,-0.379128
1642489200243.5999,-0.062968,-0.284346
1642489200244.0,-0.377808,-0.094782
1642489200244.4,0.346324,0.410722
1642489200244.8,0.283356,0.47391
1642489200245.2,0.47226,0.031594
1642489200245.6,0.976004,0.063188
1642489200246.0,0.031484,-0.47391
1642489200246.4001,-0.094452,0.821444
1642489200246.8,-0.566712,0.505504
1642489200247.2,0.535228,-0.252752
1642489200247.6,0.377808,-0.505504
1642489200248.0,-0.094452,0.126376
1642489200248.4,0.031484,-0.442316
1642489200248.8,-0.251872,0.126376
1642489200249.2002,0.125936,-0.916226
1642489200249.5999,0.0,0.347534
1642489200250.0,0.440776,0.379128
1642489200250.4001,-0.094452,-0.189564
1642489200250.7998,0.251872,-0.031594
1642489200251.2,0.031484,0.252752
1642489200251.6,0.062968,0.0
1642489200252.0,0.0,-0.094782
1642489200252.4,-0.15742,-0.379128
1642489200252.8,-0.409292,0.031594
1642489200253.2,0.188904,-0.094782
1642489200253.5999,0.031484,-0.663474
1642489200254.0,-0.031484,-0.031594
1642489200254.4,-0.755616,0.0
1642489200254.8,-0.188904,-1.074196
1642489200255.2,-0.535228,0.094782
1642489200255.6,0.661164,-0.31594
1642489200256.0,-0.47226,0.063188
1642489200256.4001,0.409292,0.0
1642489200256.8,0.440776,0.094782
1642489200257.2,-0.188904,0.252752
1642489200257.6,0.062968,0.0
1642489200258.0,-0.31484,0.47391
1642489200258.4,0.503744,0.031594
1642489200258.8,-0.535228,-0.063188
1642489200259.2002,0.094452,0.695068
1642489200259.5999,-0.125936,0.284346
1642489200260.0,-0.220388,-0.094782
1642489200260.4001,-0.62968,-0.221158
1642489200260.7998,0.15742,-0.379128
1642489200261.2,0.598196,0.189564
1642489200261.6,-0.503744,0.31594
1642489200262.0,-0.283356,-0.252752
1642489200262.4,0.31484,-0.126376
1642489200262.8,-0.409292,-0.726662
1642489200263.2,-0.094452,0.379128
1642489200263.6,-0.062968,-0.410722
1642489200264.0,0.535228,-0.126376
1642489200264.4,0.283356,0.0
1642489200264.8,0.251872,0.821444
1642489200265.2,0.188904,-0.063188
1642489200265.5999,0.094452,-0.031594
1642489200266.0,-0.598196,0.284346
1642489200266.4001,0.062968,0.15797
1642489200266.7998,-0.094452,0.031594
1642489200267.2,0.47226,0.0
1642489200267.6,0.283356,0.568692
1642489200268.0,0.125936,-0.063188
1642489200268.4,-0.188904,0.252752
1642489200268.8,0.031484,-0.031594
1642489200269.2002,-0.125936,-0.568692
1642489200269.5999,0.062968,0.252752
1642489200270.0,-0.031484,-0.189564
1642489200270.4001,0.661164,-0.442316
1642489200270.8,0.0,0.189564
1642489200271.2,-0.251872,-0.31594
1642489200271.6,-0.031484,-0.442316
1642489200272.0,0.31484,0.15797
1642489200272.4,-0.094452,0.600286
1642489200272.8,0.125936,0.031594
1642489200273.2,-0.15742,-0.094782
1642489200273.6,-0.818584,-0.505504
1642489200274.0,-0.031484,-0.726662
1642489200274.4,0.125936,-0.695068
1642489200274.8,0.220388,-0.347534
1642489200275.2,0.724132,0.063188
1642489200275.5999,0.062968,0.31594
1642489200276.0,0.283356,0.189564
1642489200276.4001,0.47226,0.094782
1642489200276.7998,-0.566712,-0.63188
1642489200277.2,-0.850068,-0.063188
1642489200277.6,0.47226,-0.284346
1642489200278.0,0.15742,0.537098
1642489200278.4,-0.031484,0.063188
1642489200278.8,0.031484,-0.031594
1642489200279.2002,-0.566712,0.252752
1642489200279.5999,-0.850068,-0.31594
1642489200280.0,0.0,0.031594
1642489200280.4001,-0.188904,-0.094782
1642489200280.8,0.598196,-0.063188
1642489200281.2,0.346324,0.410722
1642489200281.6,-0.062968,0.031594
1642489200282.0,0.503744,-0.094782
1642489200282.4,-0.15742,0.15797
1642489200282.8,-0.188904,-0.126376
1642489200283.2,-0.251872,0.537098
1642489200283.6,0.47226,0.31594
1642489200284.0,-0.535228,-0.537098
1642489200284.4,0.566712,0.15797
1642489200284.8,0.15742,-0.189564
1642489200285.2002,-0.409292,0.410722
1642489200285.5999,0.062968,0.15797
1642489200286.0,-0.15742,-0.094782
1642489200286.4001,1.164908,-0.031594
1642489200286.7998,0.0,0.379128
1642489200287.2,0.0,0.126376
1642489200287.6,0.283356,-0.410722
1642489200288.0,-0.062968,-0.442316
1642489200288.4,0.598196,0.126376
1642489200288.8,-0.377808,0.063188
1642489200289.2,-0.062968,0.189564
1642489200289.5999,0.377808,-0.063188
1642489200290.0,0.251872,0.379128
1642489200290.4001,-0.125936,0.63188
1642489200290.8,-0.094452,-0.347534
1642489200291.2,-0.661164,-0.853038
1642489200291.6,-0.062968,-0.031594
1642489200292.0,0.62968,-0.63188
1642489200292.4,-0.31484,-0.126376
1642489200292.8,0.251872,0.189564
1642489200293.2,0.094452,-1.10579
1642489200293.6,-0.251872,-0.189564
1642489200294.0,-0.346324,-0.189564
1642489200294.4,0.598196,-0.505504
1642489200294.8,0.850068,0.758256
1642489200295.2002,-0.15742,0.695068
1642489200295.5999,-0.220388,0.31594
1642489200296.0,-0.440776,-0.031594
1642489200296.4001,-0.188904,0.853038
1642489200296.7998,0.598196,0.031594
1642489200297.2,-0.346324,0.126376
1642489200297.6,0.031484,0.126376
1642489200298.0,0.220388,0.126376
1642489200298.4,-0.094452,-0.031594
1642489200298.8,-0.062968,-0.189564
1642489200299.2,-0.31484,0.0
1642489200299.5999,0.598196,-0.600286
1642489200300.0,0.031484,-0.63188
1642489200300.4,0.503744,0.221158
1642489200300.8,-0.251872,0.189564
1642489200301.2,0.125936,0.410722
1642489200301.6,0.220388,-0.063188
1642489200302.0,-0.598196,0.284346
1642489200302.4001,-0.283356,-0.063188
1642489200302.8,-0.220388,0.347534
1642489200303.2,0.377808,0.252752
1642489200303.6,-0.125936,0.031594
1642489200304.0,-0.188904,-0.063188
1642489200304.4,0.661164,0.379128
1642489200304.8,0.031484,0.663474
1642489200305.2002,0.094452,-0.284346
1642489200305.5999,0.31484,-0.284346
1642489200306.0,0.566712,0.189564
1642489200306.4001,0.47226,0.031594
1642489200306.7998,0.062968,0.347534
1642489200307.2,0.346324,0.15797
1642489200307.6,-0.661164,-0.094782
1642489200308.0,-0.062968,-0.537098
1642489200308.4,0.661164,-0.221158
1642489200308.8,0.724132,0.284346
1642489200309.2,-0.062968,-0.568692
1642489200309.6,-0.535228,-0.031594
1642489200310.0,0.094452,-0.663474
1642489200310.4,-0.724132,0.126376
1642489200310.8,0.094452,0.0
1642489200311.2,-0.503744,-0.695068
1642489200311.5999,0.094452,-0.094782
1642489200312.0,-0.409292,0.126376
1642489200312.4001,-0.251872,0.126376
1642489200312.8,0.125936,-0.063188
1642489200313.2,-0.62968,0.094782
